O*NET-SOC Code,Title,working_with_computers_raw_0_100,working_with_computers_norm,e_mail_raw_0_100,e_mail_norm,using_hands_raw_0_100,using_hands_norm,kneeling_raw_0_100,kneeling_norm,originality_raw_0_100,originality_norm,thinking_creatively_raw_0_100,thinking_creatively_norm,digit,physical,iprisk,soc_major_group,domain
15-1252.00,Software Developers,90.25000000000001,0.9060913705583756,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,53.0,0.58,83.25,0.8230337078651685,0.7863790186124224,0.25000000000029604,0.7015168539325842,15,S
15-1253.00,Software Quality Assurance Analysts and Testers,98.50000000000001,0.9898477157360406,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,50.0,0.54,71.25,0.6882022471910112,0.828257191201255,0.25000000000029604,0.6141011235955056,15,S
15-1254.00,Web Developers,97.0,0.9746192893401013,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,53.0,0.58,84.5,0.8370786516853933,0.9873096446700507,0.416666666666864,0.7085393258426966,15,S
15-1255.01,Video Game Designers,96.24999999999999,0.9670050761421317,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,75.0,0.8733333333333333,97.50000000000001,0.9831460674157305,0.8168358714043005,0.416666666666864,0.928239700374532,15,S
15-1299.01,Web Administrators,97.50000000000001,0.9796954314720813,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,80.0,0.7865168539325843,0.8231810490692753,0.416666666666864,0.6632584269662922,15,S
15-1299.03,Document Management Specialists,88.75,0.8908629441624364,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,56.49999999999999,0.5224719101123595,0.7787648054144529,0.416666666666864,0.5312359550561798,15,S
15-1299.05,Information Security Engineers,97.24999999999999,0.9771573604060911,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,64.5,0.6123595505617978,0.8219120135362803,0.416666666666864,0.5561797752808989,15,S
15-1299.08,Computer Systems Engineers/Architects,92.0,0.9238578680203045,20.002,0.9999999999994079,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,68.75,0.79,57.99999999999999,0.5393258426966291,0.9619289340098562,0.541666666666975,0.6646629213483146,15,S
15-1299.09,Information Technology Project Managers,87.99999999999999,0.8832487309644668,20.0,0.6666666666664693,20.002,0.666666666666864,20.0,0.5,56.25,0.6233333333333333,68.75,0.6601123595505618,0.774957698815468,0.5833333333334321,0.6417228464419475,15,S
15-2011.00,Actuaries,92.0,0.9238578680203045,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,60.75000000000001,0.5702247191011237,0.7952622673433869,0.416666666666864,0.5351123595505618,15,S
15-2021.00,Mathematicians,81.25,0.814720812182741,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,68.75,0.79,92.5,0.9269662921348315,0.7406937394246051,0.416666666666864,0.8584831460674158,15,S
15-2031.00,Operations Research Analysts,91.75,0.9213197969543145,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,65.5,0.7466666666666667,77.49999999999999,0.7584269662921347,0.7939932318103919,0.416666666666864,0.7525468164794007,15,S
15-2041.00,Statisticians,98.75,0.9923857868020303,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,75.0,0.7303370786516854,0.8295262267342498,0.416666666666864,0.6351685393258427,15,S
15-2041.01,Biostatisticians,91.25000000000001,0.916243654822335,20.002000000000002,1.0,20.002000000000002,0.6666666666674561,20.0,0.5,56.25,0.6233333333333333,64.25,0.6095505617977528,0.9581218274111676,0.583333333333728,0.616441947565543,15,S
15-2051.01,Business Intelligence Analysts,92.0,0.9238578680203045,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,53.0,0.58,69.25,0.6657303370786517,0.7952622673433869,0.416666666666864,0.6228651685393258,15,S
15-2051.02,Clinical Data Managers,92.5,0.9289340101522842,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,57.49999999999999,0.5337078651685393,0.7978003384093768,0.416666666666864,0.5368539325842696,15,S
15-2099.01,Bioinformatics Technicians,97.75,0.982233502538071,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,78.25,0.7668539325842697,0.8244500846022702,0.416666666666864,0.6534269662921348,15,S
17-1011.00,"Architects, Except Landscape and Naval",91.75,0.9213197969543145,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,75.0,0.8733333333333333,87.00000000000001,0.8651685393258428,0.7939932318103919,0.416666666666864,0.869250936329588,17,S
17-1012.00,Landscape Architects,77.49999999999999,0.7766497461928932,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,78.0,0.9133333333333333,87.5,0.8707865168539326,0.7216582064296813,0.416666666666864,0.892059925093633,17,S
17-1021.00,Cartographers and Photogrammetrists,92.25000000000001,0.9263959390862945,20.0,0.6666666666664693,20.002,0.666666666666864,20.0,0.5,50.0,0.54,71.5,0.6910112359550562,0.7965313028763819,0.5833333333334321,0.6155056179775281,17,S
17-1022.00,Surveyors,88.25,0.8857868020304567,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,63.24999999999999,0.598314606741573,0.776226734348463,0.416666666666864,0.5491573033707865,17,S
17-1022.01,Geodetic Surveyors,90.75,0.9111675126903552,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,47.0,0.5,60.25,0.5646067415730337,0.7889170896784123,0.25000000000029604,0.5323033707865168,17,S
17-2011.00,Aerospace Engineers,97.0,0.9746192893401013,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,59.5,0.6666666666666666,82.5,0.8146067415730337,0.8206429780032853,0.416666666666864,0.7406367041198502,17,S
17-2021.00,Agricultural Engineers,92.5,0.9289340101522842,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,59.5,0.6666666666666666,82.5,0.8146067415730337,0.7978003384093768,0.416666666666864,0.7406367041198502,17,S
17-2031.00,Bioengineers and Biomedical Engineers,92.5,0.9289340101522842,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,65.5,0.7466666666666667,81.5,0.8033707865168539,0.7978003384093768,0.416666666666864,0.7750187265917603,17,S
17-2041.00,Chemical Engineers,87.99999999999999,0.8832487309644668,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,62.5,0.7066666666666667,62.0,0.5842696629213483,0.774957698815468,0.416666666666864,0.6454681647940075,17,S
17-2051.00,Civil Engineers,77.49999999999999,0.7766497461928932,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,56.25,0.6233333333333333,64.25,0.6095505617977528,0.7216582064296813,0.416666666666864,0.616441947565543,17,S
17-2051.01,Transportation Engineers,86.25,0.865482233502538,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,56.25,0.6233333333333333,67.0,0.6404494382022472,0.7660744500845036,0.416666666666864,0.6318913857677902,17,S
17-2051.02,Water/Wastewater Engineers,85.25,0.8553299492385785,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,65.5,0.7466666666666667,66.25,0.6320224719101124,0.760998307952524,0.416666666666864,0.6893445692883895,17,S
17-2061.00,Computer Hardware Engineers,96.50000000000001,0.9695431472081218,20.0,0.6666666666664693,19.997999999999998,0.0,20.0,0.5,62.5,0.7066666666666667,84.5,0.8370786516853933,0.8181049069372957,0.25,0.77187265917603,17,S
17-2071.00,Electrical Engineers,98.0,0.9847715736040608,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,19.997999999999998,0.24999999999977796,56.25,0.6233333333333333,80.25,0.7893258426966292,0.825719120135265,0.45833333333361703,0.7063295880149812,17,S
17-2072.00,"Electronics Engineers, Except Computer",88.5,0.8883248730964466,20.002,0.9999999999994079,19.999999999999996,0.333333333333136,20.0,0.5,59.5,0.6666666666666666,71.0,0.6853932584269663,0.9441624365479273,0.416666666666568,0.6760299625468165,17,S
17-2072.01,Radio Frequency Identification Device Specialists,99.50000000000001,1.0,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,83.0,0.8202247191011236,0.8333333333332347,0.416666666666864,0.6801123595505618,17,S
17-2081.00,Environmental Engineers,84.5,0.847715736040609,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,65.5,0.7466666666666667,67.75,0.648876404494382,0.7571912013535391,0.416666666666864,0.6977715355805243,17,S
17-2111.02,Fire-Prevention and Protection Engineers,79.75000000000001,0.799492385786802,20.0,0.6666666666664693,20.002,0.666666666666864,20.0,0.5,56.25,0.6233333333333333,68.25,0.6544943820224719,0.7330795262266356,0.5833333333334321,0.6389138576779025,17,S
17-2112.00,Industrial Engineers,83.0,0.8324873096446699,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,56.25,0.6233333333333333,75.49999999999999,0.7359550561797751,0.7495769881555696,0.541666666666975,0.6796441947565541,17,S
17-2112.01,Human Factors Engineers and Ergonomists,80.25,0.8045685279187816,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,65.5,0.7466666666666667,71.25,0.6882022471910112,0.7356175972926255,0.416666666666864,0.7174344569288389,17,S
17-2112.02,Validation Engineers,82.0,0.8223350253807106,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,47.25,0.41853932584269665,0.74450084602359,0.416666666666864,0.4792696629213483,17,S
17-2112.03,Manufacturing Engineers,82.0,0.8223350253807106,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,65.5,0.7466666666666667,71.25,0.6882022471910112,0.74450084602359,0.25000000000029604,0.7174344569288389,17,S
17-2121.00,Marine Engineers and Naval Architects,75.0,0.7512690355329948,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002,0.749999999999778,65.5,0.7466666666666667,67.75,0.648876404494382,0.7089678510997321,0.541666666666753,0.6977715355805243,17,S
17-2131.00,Materials Engineers,77.49999999999999,0.7766497461928932,20.0,0.6666666666664693,19.997999999999998,0.0,20.0,0.5,59.5,0.6666666666666666,79.75000000000001,0.7837078651685395,0.7216582064296813,0.25,0.7251872659176031,17,S
17-2141.00,Mechanical Engineers,93.0,0.9340101522842639,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,19.997999999999998,0.24999999999977796,59.5,0.6666666666666666,86.5,0.8595505617977528,0.8003384094753666,0.45833333333361703,0.7631086142322097,17,S
17-2141.01,Fuel Cell Engineers,75.0,0.7512690355329948,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,62.5,0.7066666666666667,71.5,0.6910112359550562,0.7089678510997321,0.416666666666864,0.6988389513108615,17,S
17-2141.02,Automotive Engineers,92.75,0.931472081218274,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,19.997999999999998,0.24999999999977796,72.0,0.8333333333333334,69.0,0.6629213483146067,0.7990693739423717,0.45833333333361703,0.74812734082397,17,S
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",93.75,0.9416243654822334,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,19.997999999999998,0.24999999999977796,62.5,0.7066666666666667,63.5,0.601123595505618,0.8041455160743514,0.45833333333361703,0.6538951310861423,17,S
17-2161.00,Nuclear Engineers,87.5,0.8781725888324872,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,59.5,0.6666666666666666,67.75,0.648876404494382,0.7724196277494783,0.25000000000029604,0.6577715355805243,17,S
17-2171.00,Petroleum Engineers,85.75,0.8604060913705582,20.0,0.6666666666664693,19.997999999999998,0.0,19.998,0.25000000000022204,59.5,0.6666666666666666,77.75000000000001,0.7612359550561799,0.7635363790185138,0.12500000000011102,0.7139513108614233,17,S
17-2199.03,"Energy Engineers, Except Wind and Solar",87.5,0.8781725888324872,20.0,0.6666666666664693,20.002,0.666666666666864,20.0,0.5,56.25,0.6233333333333333,81.74999999999999,0.8061797752808987,0.7724196277494783,0.5833333333334321,0.7147565543071159,17,S
17-2199.05,Mechatronics Engineers,98.25,0.9873096446700507,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,59.5,0.6666666666666666,79.75000000000001,0.7837078651685395,0.82698815566826,0.25000000000029604,0.7251872659176031,17,S
17-2199.06,Microsystems Engineers,85.5,0.8578680203045684,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,62.5,0.7066666666666667,75.0,0.7303370786516854,0.762267343485519,0.416666666666864,0.7185018726591761,17,S
17-2199.07,Photonics Engineers,88.75,0.8908629441624364,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,68.75,0.79,79.25,0.7780898876404494,0.7787648054144529,0.416666666666864,0.7840449438202247,17,S
17-2199.08,Robotics Engineers,94.24999999999999,0.9467005076142129,19.997999999999998,0.3333333333329386,20.002000000000002,0.6666666666674561,20.002000000000002,0.750000000000222,72.0,0.8333333333333334,86.75,0.8623595505617978,0.6400169204735757,0.7083333333338391,0.8478464419475655,17,S
17-2199.09,Nanosystems Engineers,80.0,0.8020304568527917,20.0,0.6666666666664693,20.002,0.666666666666864,20.0,0.5,68.75,0.79,82.25,0.8117977528089888,0.7343485617596306,0.5833333333334321,0.8008988764044944,17,S
17-2199.10,Wind Energy Engineers,94.75,0.9517766497461928,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,53.0,0.58,58.5,0.5449438202247191,0.8092216582063311,0.416666666666864,0.5624719101123595,17,S
17-2199.11,Solar Energy Systems Engineers,74.0,0.7411167512690354,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,62.5,0.7066666666666667,51.0,0.4606741573033708,0.7038917089677523,0.291666666666753,0.5836704119850187,17,S
17-3012.00,Electrical and Electronics Drafters,94.0,0.9441624365482232,19.997999999999998,0.3333333333329386,19.997999999999998,0.0,19.997999999999998,0.24999999999977796,47.0,0.5,53.25,0.4859550561797753,0.6387478849405809,0.12499999999988898,0.49297752808988765,17,S
17-3013.00,Mechanical Drafters,93.0,0.9340101522842639,20.0,0.6666666666664693,20.0,0.33333333333372805,20.000000000000004,0.5000000000004441,56.25,0.6233333333333333,75.49999999999999,0.7359550561797751,0.8003384094753666,0.41666666666708607,0.6796441947565541,17,S
17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,85.5,0.8578680203045684,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.002,0.749999999999778,47.0,0.5,55.25,0.5084269662921348,0.762267343485519,0.375000000000185,0.5042134831460674,17,S
17-3022.00,Civil Engineering Technologists and Technicians,86.25,0.865482233502538,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,58.25,0.5421348314606742,0.7660744500845036,0.416666666666864,0.5410674157303371,17,S
17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,82.25,0.8248730964467004,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,59.0,0.550561797752809,0.7457698815565849,0.416666666666864,0.5452808988764045,17,S
17-3024.01,Robotics Technicians,89.75,0.9010152284263958,20.0,0.6666666666664693,20.002,0.666666666666864,20.002000000000002,0.750000000000222,50.0,0.54,66.0,0.6292134831460674,0.7838409475464325,0.7083333333335431,0.5846067415730337,17,S
17-3025.00,Environmental Engineering Technologists and Technicians,68.75,0.6878172588832486,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,20.002000000000002,0.750000000000222,50.0,0.54,47.25,0.41853932584269665,0.6772419627748589,0.7083333333338391,0.4792696629213483,17,S
17-3026.00,Industrial Engineering Technologists and Technicians,71.0,0.7106598984771573,20.0,0.6666666666664693,19.997999999999998,0.0,20.002000000000002,0.750000000000222,56.25,0.6233333333333333,75.25,0.7331460674157303,0.6886632825718133,0.375000000000111,0.6782397003745317,17,S
17-3026.01,Nanotechnology Engineering Technologists and Technicians,88.25,0.8857868020304567,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,53.0,0.58,65.75,0.6264044943820225,0.776226734348463,0.416666666666864,0.6032022471910112,17,S
17-3027.00,Mechanical Engineering Technologists and Technicians,70.5,0.7055837563451776,19.998,0.3333333333335307,20.0,0.33333333333372805,20.0,0.5,53.0,0.58,64.0,0.6067415730337079,0.5194585448393542,0.416666666666864,0.5933707865168539,17,S
17-3027.01,Automotive Engineering Technicians,87.00000000000001,0.8730964467005077,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,63.0,0.5955056179775281,0.7698815566834885,0.416666666666864,0.567752808988764,17,S
17-3029.01,Non-Destructive Testing Specialists,78.49999999999999,0.7868020304568525,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,37.5,0.3733333333333334,62.5,0.5898876404494382,0.7267343485616609,0.416666666666864,0.4816104868913858,17,S
17-3029.08,Photonics Technicians,75.0,0.7512690355329948,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,54.50000000000001,0.5000000000000001,0.7089678510997321,0.416666666666864,0.4566666666666668,17,S
19-1011.00,Animal Scientists,87.00000000000001,0.8730964467005077,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,56.25,0.6233333333333333,81.0,0.797752808988764,0.7698815566834885,0.416666666666864,0.7105430711610486,19,S
19-1012.00,Food Scientists and Technologists,71.5,0.715736040609137,20.0,0.6666666666664693,20.002,0.666666666666864,20.0,0.5,65.5,0.7466666666666667,79.5,0.7808988764044944,0.6912013536378032,0.5833333333334321,0.7637827715355805,19,S
19-1013.00,Soil and Plant Scientists,90.5,0.9086294416243653,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,20.0,0.5,72.0,0.8333333333333334,76.25,0.7443820224719101,0.7876480541454174,0.583333333333728,0.7888576779026217,19,S
19-1021.00,Biochemists and Biophysicists,91.75,0.9213197969543145,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,68.75,0.79,93.75,0.9410112359550562,0.7939932318103919,0.416666666666864,0.8655056179775281,19,S
